window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8273
7.48,22.43,D,major,0.8324
14.95,29.91,D,major,0.7972
22.43,37.38,D,major,0.8476
29.91,44.86,D,major,0.8632
37.38,52.34,D,major,0.8738
44.86,59.81,D,major,0.7846
52.34,67.29,D,major,0.7921
59.81,74.77,G,major,0.8194
67.29,82.25,D,major,0.8282
74.77,89.72,D,major,0.8356
82.25,97.2,G,major,0.8807
89.72,104.68,G,major,0.8193
97.2,112.15,D,major,0.8569
104.68,119.63,D,major,0.8855
112.15,127.11,D,major,0.9255
119.63,134.58,D,major,0.8711
127.11,142.06,D,major,0.7305
134.58,149.54,D,major,0.7804
142.06,157.01,G,major,0.8798
149.54,164.49,D,major,0.8471
157.01,171.97,D,major,0.8451
164.49,179.44,G,major,0.9169
171.97,186.92,G,major,0.9763
179.44,194.4,G,major,0.9535
186.92,201.87,G,major,0.9124
194.4,209.35,G,major,0.924
201.87,216.83,D,major,0.8533
209.35,224.3,D,major,0.8158
216.83,231.78,D,major,0.8169
224.3,239.26,D,major,0.8813
231.78,246.74,D,major,0.8693
239.26,254.21,G,major,0.8867
246.74,261.69,G,major,0.9132
254.21,269.17,D,major,0.8495
261.69,276.64,G,major,0.8516
269.17,284.12,D,major,0.867
276.64,291.6,D,major,0.844
284.12,299.07,G,major,0.8528
291.6,306.55,D,major,0.7963
299.07,313.19,D,major,0.7766
