window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.8072
7.48,22.43,D,major,0.7327
14.95,29.91,D,major,0.7354
22.43,37.38,D,major,0.7528
29.91,44.86,G,major,0.8661
37.38,52.34,G,major,0.9235
44.86,59.81,G,major,0.6687
52.34,67.29,G,major,0.6726
59.81,74.77,B,minor,0.7523
67.29,82.25,G,major,0.8096
74.77,89.72,G,major,0.8423
82.25,97.2,G,major,0.7222
89.72,104.68,D,major,0.7941
97.2,112.15,G,major,0.8376
104.68,119.63,G,major,0.7844
112.15,127.11,C,major,0.7658
119.63,134.58,G,major,0.8057
127.11,142.06,D,major,0.7958
134.58,149.54,D,major,0.7076
142.06,157.01,G,major,0.7353
149.54,164.49,G,major,0.843
157.01,171.97,G,major,0.8802
164.49,179.44,G,major,0.8684
171.97,186.92,G,major,0.7377
179.44,194.4,D,major,0.8312
186.92,201.87,G,major,0.8066
194.4,209.35,G,major,0.8357
201.87,216.83,D,major,0.8347
209.35,224.3,D,major,0.7529
216.83,231.78,D,major,0.7947
224.3,239.26,D,major,0.7716
231.78,246.74,D,major,0.7023
239.26,254.21,D,major,0.7691
246.74,261.69,G,major,0.8599
254.21,269.17,G,major,0.8821
261.69,276.64,G,major,0.8398
269.17,284.12,D,major,0.7769
276.64,291.6,D,major,0.8377
284.12,299.07,G,major,0.7811
291.6,306.55,C,major,0.7148
299.07,310.92,G,major,0.846
