window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.8491
7.48,22.43,G,minor,0.5487
14.95,29.91,G,minor,0.7115
22.43,37.38,A#,major,0.6478
29.91,44.86,D,minor,0.5911
37.38,52.34,D,minor,0.6197
44.86,59.81,D,minor,0.6059
52.34,67.29,F,major,0.6299
59.81,74.77,G,minor,0.5167
67.29,82.25,G,minor,0.7445
74.77,89.72,D,minor,0.6097
82.25,97.2,F,major,0.696
89.72,104.68,A#,major,0.6289
97.2,112.15,G,minor,0.6049
104.68,119.63,A#,major,0.6958
112.15,127.11,D,minor,0.6056
119.63,134.58,F,major,0.6376
127.11,142.06,D,minor,0.5013
134.58,149.54,G,minor,0.4684
142.06,157.01,G,minor,0.638
149.54,164.49,F,major,0.5705
157.01,171.97,F,major,0.6032
164.49,179.44,F,major,0.6742
171.97,186.92,A#,major,0.6267
179.44,194.4,A#,major,0.5706
186.92,201.87,G,minor,0.6428
194.4,209.35,A#,major,0.7296
201.87,216.83,G,minor,0.6575
209.35,224.3,G,minor,0.577
216.83,231.78,F,major,0.5867
224.3,239.26,F,major,0.6565
231.78,246.74,A#,major,0.5146
239.26,254.21,A#,major,0.5568
246.74,261.69,A#,major,0.5785
254.21,269.17,A#,major,0.7688
261.69,276.64,A#,major,0.7581
269.17,280.82,A#,major,0.7026
