window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.3444
7.48,22.43,A#,minor,0.5114
14.95,29.91,D#,minor,0.6135
22.43,37.38,D#,minor,0.6232
29.91,44.86,D#,minor,0.6007
37.38,52.34,C#,major,0.4982
44.86,59.81,C#,minor,0.4963
52.34,67.29,F#,minor,0.4622
59.81,74.77,D#,minor,0.4321
67.29,82.25,B,major,0.2726
74.77,89.72,E,minor,0.4479
82.25,97.2,B,major,0.3153
89.72,104.68,D#,minor,0.551
97.2,112.15,D#,minor,0.6481
104.68,119.63,D#,minor,0.641
112.15,127.11,D#,minor,0.5026
119.63,134.58,D#,minor,0.395
127.11,142.06,C#,major,0.4925
134.58,149.54,D#,minor,0.393
142.06,157.01,B,major,0.286
149.54,164.49,E,minor,0.4683
157.01,171.97,E,major,0.4862
164.49,179.44,B,major,0.3106
171.97,186.92,D#,minor,0.3941
179.44,194.4,D#,minor,0.7146
186.92,201.87,A#,minor,0.779
194.4,209.35,A#,minor,0.8366
201.87,216.83,D#,minor,0.5539
209.35,224.3,D#,minor,0.6421
216.83,231.78,D#,minor,0.4969
224.3,239.26,D,minor,0.2468
231.78,246.74,D,major,0.4709
239.26,254.21,E,major,0.4495
246.74,261.69,E,minor,0.572
254.21,266.73,E,minor,0.8036
