window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.6085
7.48,22.43,B,major,0.7284
14.95,29.91,B,major,0.7775
22.43,37.38,B,major,0.7927
29.91,44.86,B,major,0.5763
37.38,52.34,G#,minor,0.5954
44.86,59.81,G#,minor,0.5403
52.34,67.29,G#,minor,0.5957
59.81,74.77,G#,minor,0.7794
67.29,82.25,B,major,0.6018
74.77,89.72,G#,minor,0.4293
82.25,97.2,G#,minor,0.565
89.72,104.68,G#,minor,0.458
97.2,112.15,G#,minor,0.3796
104.68,119.63,G#,minor,0.6509
112.15,127.11,B,major,0.6448
119.63,134.58,G#,minor,0.5696
127.11,142.06,G#,minor,0.6443
134.58,149.54,G#,minor,0.6305
142.06,157.01,G#,minor,0.7915
149.54,164.49,B,major,0.6477
157.01,171.97,F#,major,0.4233
164.49,179.44,G#,minor,0.6196
171.97,186.92,G#,minor,0.4322
179.44,194.4,B,major,0.6992
186.92,201.87,B,major,0.8802
194.4,209.35,B,major,0.6615
201.87,216.83,B,major,0.663
209.35,224.3,G#,minor,0.6191
216.83,231.78,F#,major,0.6195
224.3,239.26,B,major,0.9003
231.78,246.74,B,major,0.696
239.26,254.21,B,major,0.5351
246.74,261.69,G#,minor,0.6403
254.21,269.17,G#,minor,0.4803
261.69,276.64,B,major,0.6751
269.17,284.12,B,major,0.7844
276.64,291.6,B,major,0.8401
284.12,299.07,B,major,0.8387
291.6,306.55,B,major,0.8409
299.07,309.96,B,major,0.6762
