window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.4529
7.48,22.43,F#,minor,0.4257
14.95,29.91,F#,minor,0.4453
22.43,37.38,F#,minor,0.4636
29.91,44.86,F#,minor,0.4173
37.38,52.34,F#,minor,0.4776
44.86,59.81,F#,minor,0.6072
52.34,67.29,G#,minor,0.4153
59.81,74.77,G#,minor,0.5745
67.29,82.25,G#,minor,0.5529
74.77,89.72,G#,minor,0.498
82.25,97.2,F#,minor,0.3851
89.72,104.68,F#,minor,0.4132
97.2,112.15,F#,minor,0.4631
104.68,119.63,F#,minor,0.5574
112.15,127.11,F#,minor,0.4736
119.63,134.58,G#,minor,0.4606
127.11,142.06,G#,minor,0.467
134.58,149.54,B,major,0.4272
142.06,157.01,G#,minor,0.473
149.54,164.49,E,major,0.5114
157.01,171.97,A,minor,0.4794
164.49,179.44,A,minor,0.4606
171.97,186.92,A,minor,0.4002
179.44,194.4,F#,minor,0.4019
186.92,201.87,F#,minor,0.5675
194.4,207.63,F#,minor,0.3625
