window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.856
7.48,22.43,D,major,0.9028
14.95,29.91,G,major,0.8243
22.43,37.38,G,major,0.8604
29.91,44.86,D,major,0.8067
37.38,52.34,G,major,0.8466
44.86,59.81,G,major,0.9206
52.34,67.29,G,major,0.7911
59.81,74.77,B,minor,0.8205
67.29,82.25,D,major,0.7975
74.77,89.72,D,major,0.8574
82.25,97.2,D,major,0.917
89.72,104.68,D,major,0.8779
97.2,112.15,D,major,0.8655
104.68,119.63,D,major,0.8734
112.15,127.11,D,major,0.804
119.63,134.58,G,major,0.7864
127.11,142.06,D,major,0.846
134.58,149.54,D,major,0.8823
142.06,157.01,B,minor,0.8241
149.54,164.49,D,major,0.8601
157.01,171.97,D,major,0.7103
164.49,179.44,D,major,0.6433
171.97,186.92,D,major,0.7436
179.44,194.4,D,major,0.8335
186.92,201.87,D,major,0.7587
194.4,209.35,D,major,0.8113
201.87,216.83,D,major,0.787
209.35,224.3,D,major,0.8173
216.83,231.78,D,major,0.8957
224.3,238.72,G,major,0.828
