window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.8734
7.48,22.43,C,major,0.7712
14.95,29.91,C,major,0.5814
22.43,37.38,C,major,0.7009
29.91,44.86,C,major,0.6734
37.38,52.34,C,major,0.5587
44.86,59.81,C,major,0.6087
52.34,67.29,C,major,0.6838
59.81,74.77,C,major,0.7634
67.29,82.25,C,major,0.799
74.77,89.72,C,major,0.7111
82.25,97.2,C,major,0.6983
89.72,104.68,C,major,0.726
97.2,112.15,C,major,0.753
104.68,119.63,C,major,0.7559
112.15,127.11,C,major,0.7998
119.63,134.58,C,major,0.7991
127.11,142.06,C,major,0.7732
134.58,149.54,C,major,0.703
142.06,157.01,C,major,0.6392
149.54,164.49,C,major,0.7144
157.01,171.97,C,major,0.7722
164.49,179.44,G,major,0.7633
171.97,186.92,G,major,0.7998
179.44,194.4,C,major,0.847
186.92,201.87,C,major,0.8877
194.4,209.35,C,major,0.8502
201.87,216.83,C,major,0.8064
209.35,224.3,C,major,0.6925
216.83,231.78,C,major,0.8304
224.3,239.26,C,major,0.7729
231.78,246.74,C,major,0.8341
239.26,254.21,C,major,0.8327
246.74,261.69,C,major,0.7084
254.21,269.17,C,major,0.7257
261.69,274.09,G,major,0.7155
