window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.6068
7.48,22.43,C#,major,0.6979
14.95,29.91,F,minor,0.5829
22.43,37.38,F,minor,0.6611
29.91,44.86,F,major,0.6737
37.38,52.34,F,minor,0.6314
44.86,59.81,G#,major,0.6143
52.34,67.29,G#,major,0.7011
59.81,74.77,F,minor,0.7661
67.29,82.25,F,minor,0.7219
74.77,89.72,G#,major,0.6654
82.25,97.2,G#,major,0.6762
89.72,104.68,C,minor,0.6071
97.2,112.15,C#,major,0.5113
104.68,119.63,D,minor,0.4085
112.15,127.11,D,minor,0.7265
119.63,134.58,D,major,0.7094
127.11,142.06,D,major,0.5999
134.58,149.54,F,minor,0.731
142.06,157.01,F,major,0.7984
149.54,164.49,F,minor,0.6697
157.01,171.97,G#,major,0.6598
164.49,179.44,G#,major,0.6849
171.97,186.92,F,minor,0.8545
179.44,194.4,F,minor,0.8172
186.92,201.87,C#,major,0.7697
194.4,209.35,F,minor,0.6264
201.87,216.83,G#,major,0.6223
209.35,224.3,G#,major,0.6335
216.83,231.78,F,minor,0.6524
224.3,239.26,F,minor,0.6349
231.78,246.74,F,minor,0.7221
239.26,250.82,F,minor,0.7049
