window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.4858
7.48,22.43,A#,minor,0.5345
14.95,29.91,A#,minor,0.7144
22.43,37.38,A#,minor,0.7407
29.91,44.86,A#,minor,0.8334
37.38,52.34,A#,major,0.8152
44.86,59.81,A#,major,0.8107
52.34,67.29,G,minor,0.5587
59.81,74.77,G,minor,0.6524
67.29,82.25,G,major,0.6642
74.77,89.72,B,minor,0.872
82.25,97.2,B,minor,0.8861
89.72,104.68,B,minor,0.8178
97.2,112.15,E,minor,0.5925
104.68,119.63,A#,major,0.5569
112.15,127.11,A#,major,0.8549
119.63,134.58,A#,major,0.9101
127.11,142.06,A#,major,0.9086
134.58,149.54,A#,major,0.7448
142.06,157.01,D,minor,0.7242
149.54,164.49,G,major,0.7042
157.01,171.97,G,major,0.7959
164.49,179.44,G,major,0.7983
171.97,186.92,G,major,0.7264
179.44,194.4,D,major,0.8426
186.92,201.87,B,minor,0.8337
194.4,209.35,B,minor,0.8361
201.87,216.83,B,minor,0.9313
209.35,224.3,B,minor,0.9094
216.83,231.78,E,minor,0.637
224.3,239.26,E,minor,0.4495
231.78,246.74,F,major,0.6142
239.26,254.21,A#,minor,0.5592
246.74,261.69,A#,minor,0.5652
254.21,269.17,A#,major,0.6478
261.69,271.16,G,minor,0.4781
