window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.793
7.48,22.43,E,minor,0.7015
14.95,29.91,A,minor,0.7444
22.43,37.38,A,minor,0.6014
29.91,44.86,A,minor,0.4809
37.38,52.34,A,minor,0.4205
44.86,59.81,A,minor,0.4264
52.34,67.29,A,minor,0.4525
59.81,74.77,A,minor,0.5615
67.29,82.25,A,minor,0.5947
74.77,89.72,A,minor,0.4849
82.25,97.2,A,minor,0.5199
89.72,104.68,A,minor,0.5362
97.2,112.15,A,minor,0.5425
104.68,119.63,A,minor,0.5651
112.15,127.11,A,minor,0.6419
119.63,134.58,A,minor,0.5597
127.11,142.06,A,minor,0.4873
134.58,149.54,A,minor,0.5159
142.06,157.01,A,minor,0.5957
149.54,164.49,A,minor,0.5989
157.01,171.97,A,minor,0.4967
164.49,179.44,A,minor,0.4716
171.97,186.92,A,minor,0.5047
179.44,194.4,A,minor,0.4811
186.92,201.87,A,minor,0.4837
194.4,209.35,A,minor,0.6073
201.87,216.83,A,minor,0.5897
209.35,224.3,A,minor,0.5749
216.83,231.78,A,minor,0.5614
224.3,239.26,A,minor,0.4582
231.78,246.74,A,minor,0.459
239.26,254.21,A,minor,0.5415
246.74,254.98,A,minor,0.5602
