window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.4684
7.48,22.43,A,minor,0.4626
14.95,29.91,A,minor,0.4508
22.43,37.38,A,minor,0.4912
29.91,44.86,A,minor,0.284
37.38,52.34,G#,minor,0.2947
44.86,59.81,A,minor,0.3767
52.34,67.29,A,minor,0.5058
59.81,74.77,A,minor,0.5262
67.29,82.25,A,minor,0.5146
74.77,89.72,A,minor,0.4653
82.25,97.2,A,minor,0.4566
89.72,104.68,A,minor,0.487
97.2,112.15,A,minor,0.484
104.68,119.63,A,minor,0.3737
112.15,127.11,G#,minor,0.3112
119.63,134.58,A,minor,0.4339
127.11,142.06,A,minor,0.5135
134.58,149.54,A,minor,0.5237
142.06,157.01,A,minor,0.4676
149.54,164.49,A,minor,0.4653
157.01,171.97,A,minor,0.4737
164.49,179.44,A,minor,0.4305
171.97,186.92,A,minor,0.4254
179.44,194.4,A,minor,0.4055
186.92,201.87,A,minor,0.3953
194.4,209.35,A,minor,0.4195
201.87,216.83,A,minor,0.4235
209.35,224.3,A,minor,0.4263
216.83,231.78,A,minor,0.3975
224.3,239.26,A,minor,0.4552
231.78,246.74,A,minor,0.4853
239.26,254.21,A,minor,0.45
246.74,261.69,A,minor,0.4546
254.21,269.17,F,major,0.4714
261.69,276.64,F,major,0.8069
269.17,277.36,F,minor,0.7187
