window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.9171
7.48,22.43,G,major,0.8926
14.95,29.91,G,major,0.8235
22.43,37.38,G,major,0.8131
29.91,44.86,G,major,0.7137
37.38,52.34,G,minor,0.7985
44.86,59.81,G,minor,0.8725
52.34,67.29,G,major,0.8718
59.81,74.77,G,major,0.8637
67.29,82.25,G,major,0.9004
74.77,89.72,G,major,0.9289
82.25,97.2,G,major,0.9087
89.72,104.68,G,major,0.8396
97.2,112.15,G,major,0.7661
104.68,119.63,G,minor,0.9021
112.15,127.11,G,minor,0.864
119.63,134.58,G,major,0.8822
127.11,142.06,G,major,0.7949
134.58,149.54,G,major,0.9069
142.06,157.01,G,major,0.9195
149.54,164.49,G,minor,0.7549
157.01,171.97,G,minor,0.8053
164.49,179.44,G,major,0.8853
171.97,186.92,G,major,0.8589
179.44,194.4,G,major,0.9289
186.92,201.87,G,major,0.8954
194.4,209.35,C,major,0.7861
201.87,211.81,C,major,0.7464
