window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.7346
7.48,22.43,C,major,0.5383
14.95,29.91,F,major,0.5393
22.43,37.38,D,minor,0.6046
29.91,44.86,D,minor,0.6484
37.38,52.34,D,minor,0.7589
44.86,59.81,D,minor,0.7724
52.34,67.29,D,minor,0.5411
59.81,74.77,D,minor,0.4474
67.29,82.25,D,minor,0.6992
74.77,89.72,D,minor,0.8253
82.25,97.2,D,minor,0.855
89.72,104.68,D,minor,0.7313
97.2,112.15,D,minor,0.6729
104.68,119.63,D,minor,0.6124
112.15,127.11,D,minor,0.5269
119.63,134.58,D,minor,0.736
127.11,142.06,F,major,0.8564
134.58,149.54,F,major,0.8977
142.06,157.01,F,major,0.7393
149.54,164.49,C,major,0.7038
157.01,171.97,C,major,0.4016
164.49,179.44,D,minor,0.5657
171.97,186.92,D,minor,0.5295
179.44,194.4,D,minor,0.47
186.92,201.87,F,major,0.4402
194.4,209.35,F,major,0.501
201.87,216.83,A,minor,0.6561
209.35,223.96,A,minor,0.6723
