idx,band,song,duration_sec,instr_stem_ratio,voice_median,voice_p10,voice_p90,voice_std,n_patches,error
48,afterglow,オレンジ (Cover),,,0.9995290040969849,0.773966372013092,0.9999980330467224,0.16324597597122192,157,
49,afterglow,カゲロウデイズ (Cover),,,0.9926530122756958,0.3974749445915222,0.999943196773529,0.2524356544017792,156,
50,afterglow,DAY×DAY (Cover),,,0.9996256828308105,0.9416074156761169,0.9999915361404419,0.11619192361831665,146,
52,afterglow,CHAINSAW BLOOD (Cover),,,0.9960615038871765,0.9021397233009338,0.9999156594276428,0.0704885944724083,135,
51,afterglow,ロキ (Cover),,,0.9946946501731873,0.44177451729774475,0.9999314546585083,0.24060288071632385,153,
53,afterglow,チルドレンレコード (Re:boot) (Cover),,,0.9981920123100281,0.6202733516693115,0.9999929070472717,0.19074510037899017,126,
54,afterglow,青のすみか (Cover),,,0.9998226761817932,0.8312409520149231,0.9999955892562866,0.17742326855659485,131,
57,afterglow,アスノヨゾラ哨戒班 (Cover),,,0.9981759190559387,0.7113640904426575,0.999961256980896,0.14862088859081268,128,
56,afterglow,天ノ弱 (Cover),,,0.9926014542579651,0.18322916328907013,0.9999657273292542,0.3175852596759796,125,
55,afterglow,GO!!! (Cover),,,0.9954745173454285,0.2802059054374695,0.9999773502349854,0.2665413022041321,160,
58,afterglow,瞬間センチメンタル (Cover),,,0.9977953433990479,0.538213312625885,0.9999573826789856,0.21296924352645874,154,
59,afterglow,プライド革命 (Cover),,,0.9982761144638062,0.09952649474143982,0.9999942779541016,0.37318965792655945,159,
60,afterglow,命に嫌われている。 (Cover),,,0.8787497282028198,0.18310551345348358,0.9989719390869141,0.32090404629707336,183,
62,afterglow,インフェルノ (Cover),,,0.9600429534912109,0.29356929659843445,0.99990314245224,0.2740411162376404,142,
63,afterglow,ドラマツルギー (Cover),,,0.9954400062561035,0.5006904006004333,0.999937891960144,0.2534020245075226,159,
61,afterglow,Redo (Cover),,,0.802942156791687,0.06067602336406708,0.9964880347251892,0.35439035296440125,174,
64,afterglow,COLORS (Cover),,,0.99482661485672,0.0911383405327797,0.9999088048934937,0.352103590965271,146,
65,afterglow,午夜の待ち合わせ (Cover),,,0.9947770237922668,0.21468152105808258,0.9998704195022583,0.31870898604393005,114,
69,afterglow,Part of the Life,,,0.9990256428718567,0.6772913336753845,0.9999693632125854,0.18683704733848572,58,
66,afterglow,サムライハート（Some Like It Hot!!） (Cover),,,0.9700803756713867,0.2036142200231552,0.9997826218605042,0.30421510338783264,127,
67,afterglow,ベノム (Cover),,,0.9625173807144165,0.28553494811058044,0.9997242093086243,0.2720746397972107,132,
70,afterglow,Punchline Halloween!!!,,,0.9913315773010254,0.07159413397312164,0.999930739402771,0.371396005153656,156,
68,afterglow,Don't say “lazy” (Cover),,,0.9984116554260254,0.3344418704509735,0.9999845623970032,0.27334538102149963,184,
71,afterglow,I love your way！,,,0.9408673048019409,0.23574703931808472,0.9995154142379761,0.30132734775543213,176,
72,ave_mujica,KiLLKiSS,,,0.9873873591423035,0.2704451084136963,0.9999409914016724,0.2953914999961853,139,
74,ave_mujica,Imprisoned XII,,,0.9991077184677124,0.044573232531547546,0.9999586939811707,0.3554648160934448,128,
73,ave_mujica,"Georgette Me, Georgette You",,,0.9961637258529663,0.6324855089187622,0.9999396204948425,0.2535018026828766,156,
76,ave_mujica,八芒星ダンス,,,0.9980449676513672,0.2446964681148529,0.9999269843101501,0.3058960735797882,154,
75,ave_mujica,Crucifix X,,,0.997331976890564,0.3986635208129883,0.9999618530273438,0.2813242971897125,199,
77,ave_mujica,顔,,,0.9996324777603149,0.9449750781059265,0.9999884366989136,0.0956740751862526,161,
78,ave_mujica,天球のMúsica,,,0.9981448650360107,0.5211374163627625,0.9999557137489319,0.21692490577697754,187,
79,ave_mujica,黒のバースデイ,,,0.9827979207038879,0.07999004423618317,0.999608039855957,0.34307143092155457,156,
80,ave_mujica,ふたつの月 ~Deep Into The Forest~,,,0.9095091223716736,0.2917884886264801,0.9978464245796204,0.27148982882499695,203,
82,ave_mujica,神さま、バカ,,,0.994671642780304,0.566758394241333,0.9999661445617676,0.22323110699653625,149,
83,ave_mujica,Mas?uerade Rhapsody Re?uest,,,0.9844191670417786,0.060044534504413605,0.9999411702156067,0.39839088916778564,166,
81,ave_mujica,Choir ‘S’ Choir,,,0.9887585639953613,0.2627854347229004,0.9999452829360962,0.2802090346813202,192,
86,ave_mujica,Symbol II : Air,,,0.9987109899520874,0.7575933337211609,0.9999405741691589,0.15709777176380157,142,
84,ave_mujica,Ave Mujica,,,0.9687376022338867,0.2627854347229004,0.9998009204864502,0.30534976720809937,185,
85,ave_mujica,Symbol I : △,,,0.9958196878433228,0.4356856048107147,0.9999179840087891,0.2575700581073761,208,
87,ave_mujica,Symbol III : ▽,,,0.9994778037071228,0.131561279296875,0.9999924898147583,0.3164750337600708,171,
88,ave_mujica,Symbol IV : Earth,,,0.9961585402488708,0.49974530935287476,0.9999408721923828,0.23431597650051117,159,
89,ave_mujica,Ether,,,0.9960314631462097,0.27498793601989746,0.9999686479568481,0.2936501204967499,191,
90,ave_mujica,The Whole Blue World,,,0.9871681928634644,0.29443588852882385,0.9998301267623901,0.298086941242218,171,
91,ave_mujica,in your blue eyes,,,0.9893443584442139,0.30896905064582825,0.9999196529388428,0.27262502908706665,148,
92,ave_mujica,素晴らしき世界 でも どこにもない場所,,,0.9851311445236206,0.4280451238155365,0.9997131824493408,0.25847455859184265,180,
93,ave_mujica,Angles,,,0.9997765421867371,0.10232331603765488,0.999993085861206,0.33450257778167725,183,
95,ave_mujica,Sophie,,,0.9904007315635681,0.6193975210189819,0.9998868703842163,0.22422443330287933,131,
94,ave_mujica,DIVINE,,,0.9994133710861206,0.9290494918823242,0.9999691843986511,0.18173573911190033,172,
97,ave_mujica,碧い瞳の中に,,,0.9841046929359436,0.2559478282928467,0.9998883605003357,0.29165399074554443,149,
98,ave_mujica,堕天 (Cover),,,0.9996623992919922,0.5573819279670715,0.9999858736991882,0.20363792777061462,122,
96,ave_mujica,‘S/’ The Way,,,0.9944349527359009,0.4881080389022827,0.999832272529602,0.22474728524684906,151,
103,various_artists,"Be shine, shining!",,,0.9995105266571045,0.8763677477836609,0.9999799728393555,0.1519826203584671,63,
101,various_artists,Don't be afraid!,,,0.9821667671203613,0.3912433981895447,0.9995962381362915,0.25879719853401184,159,
100,ave_mujica,暗黒天国 (Cover),,,0.9998114705085754,0.6754253506660461,0.9999909400939941,0.16206927597522736,177,
102,various_artists,Glee! Glee! Glee!,,,0.9890570044517517,0.21715165674686432,0.9997934699058533,0.3009756803512573,141,
99,ave_mujica,KINGS (Cover),,,0.9988664388656616,0.9029707312583923,0.9999240636825562,0.15522898733615875,212,
104,various_artists,"Here, the world",,,0.9999996423721313,0.9998222589492798,1.0,0.0014860468218103051,175,
105,various_artists,CiRCLE THANKS MUSiC♪,,,0.9982337951660156,0.9333457946777344,0.9999739527702332,0.10456517338752747,209,
106,hello_happy_world,キミがいなくちゃっ！,,,0.9989940524101257,0.8064526319503784,0.999985933303833,0.15932796895503998,162,
109,hello_happy_world,えがお･シング･あ･ソング,,,0.9995434284210205,0.7793996334075928,0.9999917149543762,0.20330961048603058,166,
107,hello_happy_world,ハイファイブ∞あどべんちゃっ,,,0.9977395534515381,0.6784345507621765,0.9999957084655762,0.19095192849636078,182,
110,hello_happy_world,YAPPY! SCHOOL CARNIVAL☆彡,,,0.997978150844574,0.911919891834259,0.9999625086784363,0.1039593517780304,157,
108,hello_happy_world,スマイルブーケで た〜まや〜！,,,0.9979645013809204,0.7862509489059448,0.9999632835388184,0.18987751007080078,181,
111,hello_happy_world,にこ×にこ=ハイパースマイルパワー！,,,0.9991337656974792,0.8233152031898499,0.9999792575836182,0.11522728949785233,155,
112,hello_happy_world,ないすみちゅっ！,,,0.9992490410804749,0.9371728301048279,0.9999892711639404,0.15745852887630463,171,
113,hello_happy_world,ゴーカ！ごーかい！？ファントムシーフ！,,,0.9935479760169983,0.15369334816932678,0.9999192357063293,0.31919336318969727,146,
114,hello_happy_world,うぃーきゃん☆フレフレっ！,,,0.9951527118682861,0.6640107035636902,0.9999015927314758,0.18834878504276276,160,
115,hello_happy_world,えがおのオーケストラっ！,,,0.999247670173645,0.808613121509552,0.9999979734420776,0.18724162876605988,153,
116,hello_happy_world,にこにこねくと！,,,0.9994556307792664,0.5350186228752136,0.9999994039535522,0.2257530391216278,167,
117,hello_happy_world,ふぁいぶスマイル◯オールインっ！,,,0.9993857145309448,0.6818598508834839,0.9999962449073792,0.16234137117862701,164,
118,hello_happy_world,せかいのっびのびトレジャー！,,,0.9855349063873291,0.7788981199264526,0.999671459197998,0.1408309042453766,141,
119,hello_happy_world,きらっ☆と キミフェス！,,,0.9999563694000244,0.9853189587593079,0.9999995827674866,0.10271960496902466,154,
120,hello_happy_world,うちゃパ！で ぱっぴかポーんっ！,,,0.999519944190979,0.7952366471290588,0.9999943375587463,0.16062994301319122,145,
121,hello_happy_world,はれやか すこやか ぴかりんりん♪,,,0.9998997449874878,0.880923867225647,0.9999994039535522,0.19109506905078888,171,
122,hello_happy_world,ふわふわ☆ゆめいろサンドイッチ,,,0.9998340606689453,0.5143665671348572,0.9999997615814209,0.24795645475387573,195,
123,hello_happy_world,Happy! Happier! Happiest!,,,0.9954695105552673,0.6975021362304688,0.9998775720596313,0.1956377625465393,162,
124,hello_happy_world,現るっ！大怪盗ハロハッピー！,,,0.978675901889801,0.5042152404785156,0.9990209341049194,0.2373133897781372,149,
125,hello_happy_world,わちゃ・もちゃ・ぺったん行進曲,,,0.9961084723472595,0.8646886348724365,0.9997668862342834,0.14684158563613892,155,
126,hello_happy_world,おもいでイルミネーション,,,0.9986097812652588,0.7658889293670654,0.9999791979789734,0.15800951421260834,168,
127,hello_happy_world,おもいやりハーモニー,,,0.9549925327301025,0.20244646072387695,0.9999167323112488,0.30740872025489807,154,
128,hello_happy_world,ハピネスっ！ハピィーマジカルっ♪,,,0.9970980882644653,0.7690378427505493,0.9999758005142212,0.17400211095809937,140,
129,hello_happy_world,えがお、あーゆーれでぃ???,,,0.999992847442627,0.8691121339797974,0.9999998807907104,0.1772235780954361,151,
130,hello_happy_world,ハッピーサマーウェディング,,,0.9994460344314575,0.9324327111244202,0.9999990463256836,0.07371658086776733,190,
132,hello_happy_world,ハッピー☆マテリアル,,,0.99932861328125,0.780863881111145,0.999987781047821,0.16990429162979126,150,
133,hello_happy_world,太陽曰く燃えよカオス,,,0.9994389414787292,0.9544097781181335,0.9999890923500061,0.19140583276748657,159,
131,hello_happy_world,ひまわりの約束,,,0.9965399503707886,0.2747444212436676,0.9999078512191772,0.2938654124736786,205,
135,hello_happy_world,コレカラ,,,0.9996180534362793,0.9786155223846436,0.9999748468399048,0.09931573271751404,143,
134,hello_happy_world,エクストラ・マジック・アワー,,,0.9982298016548157,0.5300028920173645,0.9999681711196899,0.22976839542388916,170,
136,hello_happy_world,全力少年,,,0.9996426105499268,0.9634857773780823,0.9999816417694092,0.20794402062892914,161,
139,hello_happy_world,ン・パカマーチ,,,0.9998838901519775,0.8202989101409912,0.9999983906745911,0.12777823209762573,103,
137,hello_happy_world,オレンジ,,,0.9989871978759766,0.7977098226547241,0.9999907612800598,0.1849578469991684,186,
138,hello_happy_world,Happy Girl,,,0.9997637867927551,0.9369053244590759,0.9999940991401672,0.17460376024246216,159,
141,hello_happy_world,ボクらの夏's☆ショーたいむっ！！,,,0.9981461763381958,0.7508810758590698,0.9999970197677612,0.16460300981998444,137,
140,hello_happy_world,サンバロハッピ〜！,,,0.9996421337127686,0.8456777930259705,0.9999970197677612,0.15634621679782867,144,
142,hello_happy_world,むすんでわらって,,,0.99996018409729,0.9844516515731812,0.9999997615814209,0.08084874600172043,161,
143,hello_happy_world,キミを れっつ・はぶ・ふぁん♪,,,0.99992436170578,0.9913907051086426,0.9999982714653015,0.12130825966596603,156,
144,hello_happy_world,らいふ・いず・みゅーじかるっ♪♪♪,,,0.9983762502670288,0.6324515342712402,0.999991238117218,0.21099233627319336,158,
146,hello_happy_world,やっほー！いっぽ！わんだふぉー！,,,0.9994303584098816,0.9897068738937378,0.9999774694442749,0.07200068235397339,141,
145,hello_happy_world,れっつ・スマイル・すとり〜みんぐっ♪,,,0.9996248483657837,0.9618415832519531,0.9999924898147583,0.11660858988761902,151,
147,hello_happy_world,とーくとぅみー・とーくとぅゆー,,,0.9991521835327148,0.8149664402008057,0.9999679923057556,0.10362739115953445,139,
148,hello_happy_world,ハイタッチ／＼びりーばーず☆,,,0.9999295473098755,0.9891024827957153,0.9999990463256836,0.11348502337932587,169,
149,hello_happy_world,Listen to Smile!,,,0.9996688365936279,0.8989348411560059,0.9999963045120239,0.1717456430196762,163,
152,hello_happy_world,上海ハニー (Cover),,,0.999573826789856,0.9550023674964905,0.9999962449073792,0.0916900709271431,118,
153,hello_happy_world,シル・ヴ・プレジデント (Cover),,,0.9993082284927368,0.7081937789916992,0.9999891519546509,0.20134030282497406,129,
150,hello_happy_world,スマイリーキャロル,,,0.9992584586143494,0.6490547060966492,0.9999920725822449,0.22813351452350616,165,
151,hello_happy_world,えがお、み〜っけた！,,,0.9993384480476379,0.4455644190311432,0.9999763369560242,0.24646563827991486,180,
155,hello_happy_world,はいよろこんで (Cover),,,0.9993679523468018,0.990537166595459,0.9999765753746033,0.03130800649523735,106,
157,hello_happy_world,強風オールバック (Cover),,,0.9998860359191895,0.9760072231292725,0.9999992847442627,0.024271316826343536,89,
154,hello_happy_world,ヒャダインのじょーじょーゆーじょー (Cover),,,0.9989499449729919,0.6699116230010986,0.999943733215332,0.19578410685062408,167,
156,hello_happy_world,シカ色デイズ (Cover),,,0.9995037317276001,0.9089690446853638,0.999988853931427,0.12435685098171234,134,
159,hello_happy_world,許婚っきゅん (Cover),,,0.9997249841690063,0.9091379046440125,0.9999967217445374,0.12969975173473358,118,
158,hello_happy_world,最高到達点 (Cover),,,0.9999895095825195,0.7421316504478455,1.0,0.1960841864347458,151,
161,hello_happy_world,ドレミファロンド (Cover),,,0.9994823932647705,0.7378770112991333,0.9999772310256958,0.1419864296913147,133,
160,hello_happy_world,新宝島 (Cover),,,0.998625636100769,0.8874924182891846,0.9999802112579346,0.12449964880943298,167,
162,hello_happy_world,きゅうくらりん (Cover),,,0.9943085312843323,0.7299280166625977,0.9996909499168396,0.18626022338867188,143,
164,hello_happy_world,エイリアンエイリアン (Cover),,,0.9996189475059509,0.9772457480430603,0.9999943971633911,0.16056063771247864,122,
165,hello_happy_world,いーあるふぁんくらぶ (Cover),,,0.9986492395401001,0.8098045587539673,0.9999701976776123,0.18896155059337616,160,
163,hello_happy_world,ロメオ (Cover),,,0.9997233152389526,0.7510457038879395,0.9999991059303284,0.19949772953987122,214,
166,hello_happy_world,回レ！雪月花 (Cover),,,0.9983558654785156,0.9180598258972168,0.9999819397926331,0.16038143634796143,156,
167,hello_happy_world,恋愛裁判 (Cover),,,0.9998571276664734,0.6232776641845703,0.9999963641166687,0.21191191673278809,148,
168,hello_happy_world,TOMORROW (Cover),,,0.9976518750190735,0.6051806807518005,0.9999879002571106,0.21887582540512085,183,
169,hello_happy_world,GO! GO! MANIAC (Cover),,,0.9929760694503784,0.7776068449020386,0.9998925924301147,0.1367253065109253,166,
171,hello_happy_world,ようこそジャパリパークへ (Cover),,,0.9996922016143799,0.9420369863510132,0.9999885559082031,0.16445380449295044,137,
170,hello_happy_world,Dragon Night (Cover),,,0.9977343082427979,0.8614457845687866,0.9999857544898987,0.20258788764476776,152,
172,hello_happy_world,ウィーアー！ (Cover),,,0.9841662645339966,0.35635852813720703,0.9995143413543701,0.2603953182697296,161,
173,hello_happy_world,おジャ魔女カーニバル!! (Cover),,,0.9951217770576477,0.5816135406494141,0.9998645782470703,0.19867803156375885,145,
174,hello_happy_world,ダーリンダンス (Cover),,,0.9992330074310303,0.6186075210571289,0.9999874234199524,0.16922232508659363,138,
175,hello_happy_world,ノーポイッ！ (Cover),,,0.9999773502349854,0.9692862033843994,0.9999995231628418,0.09858957678079605,162,
176,hello_happy_world,SHINY DAYS (Cover),,,0.995705783367157,0.3545166552066803,0.9999550580978394,0.27194565534591675,175,
179,millsage,起死開戦,,,0.9982192516326904,0.32727351784706116,0.9999954104423523,0.27896741032600403,130,
177,hello_happy_world,シルエット (Cover),,,0.9991655349731445,0.6694075465202332,0.999959409236908,0.1820281594991684,160,
178,ikka_dumb_rock,ホーミー・タイッ！！,,,0.999422550201416,0.9474389553070068,0.9999894499778748,0.1097697839140892,143,
181,morfonica,メランコリックララバイ,,,0.9989866614341736,0.7890857458114624,0.999995231628418,0.15931576490402222,144,
180,morfonica,Daylight -デイライト-,,,0.9974191188812256,0.5249456167221069,0.9999477863311768,0.23187021911144257,239,
184,morfonica,カラフルリバティー,,,0.9965866804122925,0.6550713181495667,0.9999735355377197,0.17161375284194946,146,
182,morfonica,flame of hope,,,0.9964697360992432,0.6906878352165222,0.9998482465744019,0.20115503668785095,168,
185,morfonica,fly with the night,,,0.9951914548873901,0.6851379871368408,0.9999710321426392,0.19073839485645294,160,
183,morfonica,ブルームブルーム,,,0.9968295693397522,0.9250540733337402,0.9998301267623901,0.1141854077577591,185,
186,morfonica,金色へのプレリュード,,,0.9983311295509338,0.8532810211181641,0.9999237060546875,0.1662825644016266,181,
188,morfonica,ハーモニー・デイ,,,0.9983490109443665,0.8727627992630005,0.9999898076057434,0.1397218555212021,146,
187,morfonica,The Circle Of Butterflies,,,0.9971044659614563,0.8039827346801758,0.9999710321426392,0.11935995519161224,172,
189,morfonica,Sweet Cheers!,,,0.9991464614868164,0.5502675771713257,0.9999824166297913,0.21561679244041443,149,
190,morfonica,"寄る辺のSunny, Sunny",,,0.9995523691177368,0.8247105479240417,0.9999938011169434,0.14899204671382904,144,
191,morfonica,誓いのWingbeat,,,0.9969280958175659,0.4484579563140869,0.9999876022338867,0.2618822455406189,170,
192,morfonica,Ever Sky Blue,,,0.996351957321167,0.612970769405365,0.9999303817749023,0.20646114647388458,161,
193,morfonica,Polyphonyscape,,,0.9998207688331604,0.8545551896095276,0.9999967217445374,0.19220039248466492,167,
195,morfonica,Merry Merry Thanks!!,,,0.997329592704773,0.7819421291351318,0.9999489188194275,0.20745909214019775,172,
194,morfonica,Wreath of Brave,,,0.9994140863418579,0.9216004610061646,0.9999902248382568,0.09231958538293839,175,
197,morfonica,両翼のBrilliance,,,0.9990415573120117,0.8915851712226868,0.9999231696128845,0.14640018343925476,160,
198,morfonica,Steer to Utopia,,,0.9992462396621704,0.7282553315162659,0.9999598860740662,0.20046426355838776,144,
196,morfonica,Sonorous,,,0.9990329742431641,0.8289108276367188,0.9999910593032837,0.15361078083515167,209,
200,morfonica,ティリカモニカリラ,,,0.9992414712905884,0.8228234052658081,0.999992847442627,0.15522125363349915,136,
201,morfonica,Secret Dawn,,,0.9974441528320312,0.7208746075630188,0.9999425411224365,0.21341031789779663,159,
199,morfonica,Fateful...,,,0.995694637298584,0.8183913826942444,0.9999352693557739,0.13419599831104279,191,
202,morfonica,Angel's Ladder,,,0.9993951320648193,0.7193154096603394,0.9999873042106628,0.13956791162490845,169,
203,morfonica,One step at a time,,,0.9984031319618225,0.7263727188110352,0.9999744892120361,0.1843300461769104,176,
204,morfonica,Tempest,,,0.9963843822479248,0.3102027177810669,0.9999143481254578,0.2794117331504822,168,
205,morfonica,フレージング ミラージュ,,,0.9927705526351929,0.19555482268333435,0.9999085068702698,0.30541378259658813,176,
206,morfonica,MUGEN Reverberate!,,,0.9980180263519287,0.7901157736778259,0.9999589920043945,0.13642369210720062,153,
208,morfonica,esora no clover,,,0.9984596967697144,0.6980043053627014,0.9999979138374329,0.1912350058555603,129,
207,morfonica,わたしまちがいさがし,,,0.9959976077079773,0.6899412870407104,0.9998996257781982,0.21319302916526794,182,
210,morfonica,Feathered Dreams,,,0.9992066025733948,0.9675787687301636,0.9999555349349976,0.10195264965295792,151,
209,morfonica,きょうもMerry go rounD,,,0.999675989151001,0.866235077381134,0.9999985694885254,0.17091777920722961,158,
212,morfonica,ビューティ・フォー,,,0.9999441504478455,0.8629352450370789,0.9999988675117493,0.16267208755016327,126,
213,morfonica,胡蝶翔る星月夜,,,0.9871564507484436,0.17415988445281982,0.9997397661209106,0.3542352616786957,136,
211,morfonica,Portray Empathy,,,0.9994957447052002,0.9641514420509338,0.9999923706054688,0.05538792535662651,169,
216,morfonica,Shining Leaves,,,0.9990960359573364,0.8645680546760559,0.9999900460243225,0.11518442630767822,145,
214,morfonica,Color of Us,,,0.9984787106513977,0.9189372062683105,0.9999609589576721,0.11122923344373703,156,
215,morfonica,Resonant Strings,,,0.9989290237426758,0.259685754776001,0.9999949336051941,0.2883926033973694,160,
219,morfonica,QUEEN (Cover),,,0.9991436004638672,0.8673224449157715,0.9999869465827942,0.14008954167366028,96,
218,morfonica,蒼穹へのトレイル,,,0.9935701489448547,0.39731067419052124,0.9998217821121216,0.2664010524749756,146,
217,morfonica,音がえしのセレナーデ,,,0.9990697503089905,0.9108821749687195,0.9999731779098511,0.10292086750268936,201,
220,morfonica,again (Cover),,,0.9996022582054138,0.9255767464637756,0.9999936819076538,0.12081439048051834,167,
222,morfonica,メロウ (Cover),,,0.9997386932373047,0.7663048505783081,0.9999923706054688,0.14966900646686554,166,
223,morfonica,祝福 (Cover),,,0.9996371269226074,0.9060730934143066,0.9999938011169434,0.10931150615215302,129,
221,morfonica,輪舞-revolution (Cover),,,0.9995379447937012,0.8327178955078125,0.9999973773956299,0.12892694771289825,182,
224,morfonica,Overdose (Cover),,,0.998838484287262,0.6779061555862427,0.9999816417694092,0.17054150998592377,129,
225,morfonica,かくれんぼ (Cover),,,0.9989597797393799,0.9138811826705933,0.9999698400497437,0.1365288496017456,199,
227,morfonica,ALIVE (Cover),,,0.9988327026367188,0.779853880405426,0.9999091029167175,0.15666885673999786,144,
226,morfonica,chAngE (Cover),,,0.9996787309646606,0.9244177341461182,0.9999980926513672,0.1664232313632965,166,
228,morfonica,Nameless Story (Cover),,,0.997189998626709,0.5673220157623291,0.9999964833259583,0.23571769893169403,162,
229,morfonica,青空のラプソディ (Cover),,,0.9978700876235962,0.8522784113883972,0.9999626874923706,0.15984545648097992,185,
